location_name,approx_lat,approx_lng,category,source_name,source_url,notes
"Mangalapuram Bus Stop, Perambur High Road South",13.1080,80.2505,unsafe_transport_stop,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-perambur-residents-urge-the-gcc-to-construct-the-bus-stops-with-correct-planning,"2026 report: surrounding access infrastructure was incomplete/damaged during SWD works, creating accessibility problems for bus users."
"Sardar Colony 4th Street, Ekkatuthangal",13.0190,80.2045,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-damaged-roads-broken-stormwater-drains-irk-ekkaduthangal-residents,"2026 report: worn road surface, uneven patches and an unattended stormwater-drain cover made navigation difficult for pedestrians and motorists."
Anna Nagar 2nd Avenue near Anna Nagar Post Office,13.0860,80.2100,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-incomplete-swd-work-in-anna-nagar-raises-safety-concerns,"2026 report: uncovered roadside drain with stagnant water, waste and protruding iron rods creates a hazard for pedestrians and motorists near a route used by metro commuters."
Choolaimedu High Road / West Namasivaya Bridge pedestrian walkway,13.0625,80.2245,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-poor-maintenance-illegal-parking-plague-choolaimedu-bridge,"2026 report: garbage dumping and vehicle parking obstruct the pedestrian walkway, forcing women, senior citizens and office-goers onto the carriageway."
"Otteri Bus Stop, Brick Kiln Road",13.0895,80.2635,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/cities/chennai/2024/Jul/29/call-to-relocate-tasmac-outlet-near-otteri-bus-stop,"2024 report: commuters said people drinking near the bus stop created safety concerns for women, children and motorists, especially at night; the stop had become busier after another stop was relocated."
"Nehru Nagar Bus Stop, Ennore",13.2160,80.3220,unsafe_transport_stop,DT Next,https://www.dtnext.in/amp/story/news/chennai/close-relocate-tasmac-outlet-in-nehru-nagar-urge-ennore-residents,"2026 report: residents said a nearby liquor outlet caused crowding, traffic disruption and safety concerns for women and senior citizens during evening/night hours."
Korattur Railway Station pedestrian subway,13.1085,80.1835,poor_lighting,New Indian Express,https://www.newindianexpress.com/cities/chennai/2023/Nov/19/subway-near-korattur-station-unusable-residents-2634260.html,"2023 report: subway had no lights, water stagnation and poor footpath maintenance; residents specifically described it as unsafe for women at night."
Korattur Railway Station pedestrian subway,13.1085,80.1835,isolated_area,New Indian Express,https://www.newindianexpress.com/cities/chennai/2023/Nov/19/subway-near-korattur-station-unusable-residents-2634260.html,2023 report: poor maintenance and a circuitous approach led passengers to avoid the subway and cross railway tracks instead.
"Poonamallee High Road footpath near DG Vaishnav College, Arumbakkam",13.0775,80.2075,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-broken-footpath-a-concern-to-pedestrians-in-arumbakkam-812838,2024 report: broken/uneven footpath with open manholes and litter; students reported injuries and pedestrians said the road felt safer than the footpath.
"Saamiyar Madam bus stop, Subbarayan Nagar, Kodambakkam",13.0500,80.2140,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/cities/chennai/2013/Sep/03/tough-time-for-commuters-at-saamiyar-madam-512886.html,"2013 historical record: no proper shelter, buses not stopping at the earmarked point, slush during rain and a reported near-miss involving a woman waiting at the stop. Historical; verify current condition before production use."
"Arcot Road, Vadapalani Bus Terminus to Vadapalani Junction",13.0505,80.2125,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/lack-of-footpath-forces-pedestrians-to-walk-on-arcot-road,"2026-08-20 report: no proper footpath on parts of the stretch; Metro Rail and SWD works further narrowed road space, forcing pedestrians to walk among moving vehicles."
"Rangarajapuram Main Road / Viswanathapuram Main Road junction, Kodambakkam",13.0505,80.2165,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/encroached-footpaths-in-ashok-nagar-kodambakkam-put-pedestrians-in-peril,"2026-07-27 report: shop displays, parked two-wheelers/cars and other encroachments block footpaths, forcing schoolchildren, women and senior citizens onto the road."
"OMR service road near World Trade Centre Chennai, Perungudi",12.9685,80.2455,poor_lighting,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-open-manholes-on-omr-service-roads-raise-huge-safety-concerns,2026-06-02 report: inadequate lighting on the Perungudi/Thoraipakkam service-road stretches makes night travel hazardous.
"Moolachatram Main Road, Madhavaram",13.1385,80.2320,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-over-raised-manhole-chamber-on-madhavaram-road-poses-safety-risk,2026-04-26 report: an over-raised manhole chamber occupies road space and reduces usable width; motorists can lose control when encountering its slope-like structure.
"Anna Nedum Salai, Kandanchavadi",12.9695,80.2445,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-shoddy-state-of-anna-nedum-salai-rankles-kandanchavadi-residents,2026-09-11 report: road surface has deteriorated for about six months; loose gravel/exposed stones and lack of proper footpaths force pedestrians onto the busy carriageway.
"Lighthouse bus stop, opposite D5 Marina Police Station, Pattinampakkam",13.0290,80.2825,unsafe_transport_stop,Times of India,https://timesofindia.indiatimes.com/city/chennai/no-respite-from-the-elements-at-lighthouse-bus-stop/articleshow/134152577.cms,"2026-09-13 report: dilapidated shelter has rusted/leaking roof, inadequate seating and encroachment; passengers are exposed to rain and heat."
"Avvai Shanmugam Road school-zone corridor, Gopalapuram",13.0460,80.2670,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/chennai-school-zones-remain-unsafe-for-children/amp_articleshow/133885571.cms,"2026-09 report: school-access corridor had earlier received wider footpaths and crossings, but school vans and shop encroachments had returned, forcing children to share the road."
"Conran Smith Road school-zone corridor, Gopalapuram",13.0450,80.2685,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/chennai-school-zones-remain-unsafe-for-children/amp_articleshow/133885571.cms,2026-09 report: part of the CUMTA safe-school pilot corridor; renewed parking/encroachment undermines pedestrian safety and forces children toward moving traffic.
"Padmavathy Road school-zone corridor, Gopalapuram",13.0440,80.2695,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/chennai-school-zones-remain-unsafe-for-children/amp_articleshow/133885571.cms,2026-09 report: school-zone infrastructure has been undermined by school-van parking and renewed footpath encroachment.
Purasaiwalkam High Road outside ELM Fabricius Higher Secondary School,13.0875,80.2585,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/chennai-school-zones-remain-unsafe-for-children/amp_articleshow/133885571.cms,"2026-09 report: footpath obstructed at multiple points by bollards and garbage bins; walkway also ends abruptly, reducing safe pedestrian space outside the school."
"Big Street near Hindu Nursery and Primary School, Triplicane",13.0585,80.2735,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/chennai-school-zones-remain-unsafe-for-children/amp_articleshow/133885571.cms,"2026-09 report: pushcarts and roadside shops narrow Big Street near the school, creating an unsafe school-access environment."
"Rajarathinam Nagar outside Kalaimagal Vidhayala High School, Royapuram",13.1185,80.2905,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/chennai-school-zones-remain-unsafe-for-children/amp_articleshow/133885571.cms,2026-09 report: transformer unit is located directly outside the school gate; school management reported repeated requests to relocate the power unit.
